UnityMillis	ArduinoMillis	EDA	IBI	Distance
12751	10415	-175	56	16
12767	10430	-175	56	16
12784	10444	-175	55	16
12817	10460	-175	55	16
12817	10475	-175	55	16
12834	10489	-175	55	16
12851	10505	-174	54	16
12851	10520	-174	54	16
12867	10534	-174	54	16
12885	10550	-173	54	15
12902	10565	-173	54	15
12919	10579	-173	54	15
12935	10595	-173	54	15
12965	10609	-172	54	15
12965	10625	-172	54	14
12985	10640	-172	54	14
12985	10654	-172	54	14
13002	10670	-171	53	14
13018	10685	-172	53	14
13037	10699	-172	52	14
13054	10715	-172	51	14
13086	10730	-172	50	14
13086	10744	-172	49	14
13121	10760	-172	48	13
13121	10774	-172	47	13
13121	10789	-172	46	13
13154	10805	-173	45	12
13154	10819	-173	44	12
13170	10834	-173	44	12
13187	10850	-173	44	13
13204	10864	-173	44	13
13220	10880	-173	44	13
13237	10894	-174	44	13
13269	10909	-174	44	13
13269	10925	-174	44	13
13286	10939	-174	44	13
13303	10954	-174	44	13
13303	10970	-174	44	13
13319	10984	-174	44	13
13341	10999	-174	44	13
13369	11015	-174	44	14
13369	11029	-174	44	14
13386	11044	-174	44	13
13405	11059	-174	44	13
13405	11074	-174	44	13
13437	11089	-174	44	13
13437	11104	-173	44	13
13454	11119	-173	44	13
13470	11134	-173	45	13
13487	11149	-173	45	13
13505	11164	-173	46	13
13522	11180	-173	46	13
13539	11194	-173	47	13
13555	11209	-174	48	13
13572	11225	-174	49	13
13572	11239	-175	50	13
13601	11254	-176	51	13
13621	11269	-176	52	13
13621	11284	-176	54	13
13638	11299	-176	55	13
13654	11314	-176	56	13
13672	11329	-175	56	13
13693	11344	-174	57	13
13693	11359	-174	57	13
13722	11374	-173	57	13
13722	11389	-173	57	13
13753	11404	-172	57	12
13753	11419	-172	57	12
13773	11433	-172	57	12
13789	11449	-171	57	11
13806	11464	-171	57	11
13842	11479	-171	57	11
13842	11494	-171	57	11
13842	11509	-170	57	11
13874	11524	-170	58	11
13874	11539	-170	58	11
13905	11554	-170	58	11
13905	11569	-170	58	11
13922	11584	-169	58	10
13941	11598	-169	58	10
13958	11614	-168	59	10
13974	11629	-168	59	10
13991	11643	-167	59	9
13992	11659	-167	60	9
14021	11674	-167	60	9
14021	11688	-166	61	8
14041	11704	-166	61	8
14073	11719	-165	62	7
